student_id,subject_id,evaluation_date,comments,point
OGB/2024/267,subject_7,2024-10-14,Very bad performance,0
OGB/2024/267,subject_3,2024-10-12,Excellent performance,10
OGB/2024/267,subject_4,2024-10-10,Fair performance,6
OGB/2024/268,subject_8,2024-09-25,Good performance,8
OGB/2024/268,subject_5,2024-10-03,Very bad performance,0
OGB/2024/268,subject_6,2024-10-09,Excellent performance,10
OGB/2024/268,subject_10,2024-10-14,Excellent performance,10
OGB/2024/268,subject_7,2024-09-21,Average performance,4
OGB/2024/268,subject_4,2024-09-28,Excellent performance,10
OGB/2024/268,subject_1,2024-09-19,Good performance,8
OGB/2024/268,subject_9,2024-09-18,Very bad performance,0
OGB/2024/269,subject_28,2024-09-28,Average performance,4
OGB/2024/269,subject_25,2024-09-25,Below average performance,2
OGB/2024/269,subject_14,2024-09-18,Fair performance,6
OGB/2024/269,subject_5,2024-10-02,Good performance,8
OGB/2024/269,subject_27,2024-10-01,Excellent performance,10
OGB/2024/269,subject_6,2024-10-18,Excellent performance,10
OGB/2024/269,subject_17,2024-10-16,Below average performance,2
OGB/2024/269,subject_23,2024-10-11,Excellent performance,10
OGB/2024/269,subject_21,2024-10-12,Excellent performance,10
OGB/2024/270,subject_6,2024-09-23,Below average performance,2
OGB/2024/270,subject_8,2024-09-20,Average performance,4
OGB/2024/270,subject_10,2024-09-19,Very bad performance,0
OGB/2024/270,subject_1,2024-09-18,Excellent performance,10
OGB/2024/270,subject_7,2024-10-07,Good performance,8
OGB/2024/270,subject_5,2024-10-18,Good performance,8
OGB/2024/270,subject_9,2024-09-18,Very bad performance,0
OGB/2024/270,subject_3,2024-10-13,Good performance,8
OGB/2024/271,subject_22,2024-09-19,Good performance,8
OGB/2024/271,subject_14,2024-09-29,Average performance,4
OGB/2024/271,subject_26,2024-10-18,Fair performance,6
OGB/2024/271,subject_21,2024-10-16,Good performance,8
OGB/2024/271,subject_28,2024-10-06,Very bad performance,0
OGB/2024/271,subject_6,2024-10-15,Fair performance,6
OGB/2024/271,subject_5,2024-09-22,Fair performance,6
OGB/2024/271,subject_24,2024-10-11,Good performance,8
OGB/2024/271,subject_16,2024-09-24,Below average performance,2
OGB/2024/271,subject_15,2024-10-17,Good performance,8
OGB/2024/272,subject_9,2024-10-14,Very bad performance,0
OGB/2024/272,subject_2,2024-10-05,Good performance,8
OGB/2024/272,subject_4,2024-09-26,Very bad performance,0
OGB/2024/272,subject_7,2024-09-25,Good performance,8
OGB/2024/272,subject_5,2024-10-13,Very bad performance,0
OGB/2024/272,subject_10,2024-10-17,Below average performance,2
OGB/2024/272,subject_3,2024-09-25,Fair performance,6
OGB/2024/272,subject_1,2024-09-24,Below average performance,2
OGB/2024/272,subject_6,2024-10-15,Average performance,4
OGB/2024/273,subject_22,2024-09-20,Below average performance,2
OGB/2024/273,subject_16,2024-10-04,Below average performance,2
OGB/2024/273,subject_23,2024-10-18,Excellent performance,10
OGB/2024/273,subject_26,2024-10-11,Excellent performance,10
OGB/2024/273,subject_18,2024-09-21,Excellent performance,10
OGB/2024/273,subject_17,2024-09-26,Good performance,8
OGB/2024/273,subject_25,2024-10-14,Fair performance,6
OGB/2024/273,subject_24,2024-09-26,Excellent performance,10
OGB/2024/273,subject_14,2024-09-28,Average performance,4
OGB/2024/273,subject_6,2024-10-12,Excellent performance,10
OGB/2024/274,subject_14,2024-10-15,Very bad performance,0
OGB/2024/274,subject_5,2024-09-23,Very bad performance,0
OGB/2024/274,subject_25,2024-10-10,Excellent performance,10
OGB/2024/274,subject_15,2024-10-09,Very bad performance,0
OGB/2024/274,subject_26,2024-09-29,Below average performance,2
OGB/2024/274,subject_24,2024-09-29,Excellent performance,10
OGB/2024/274,subject_27,2024-10-07,Fair performance,6
OGB/2024/274,subject_28,2024-10-07,Excellent performance,10
OGB/2024/275,subject_2,2024-09-19,Below average performance,2
OGB/2024/275,subject_4,2024-10-08,Good performance,8
OGB/2024/275,subject_10,2024-10-15,Excellent performance,10
OGB/2024/275,subject_7,2024-10-13,Excellent performance,10
OGB/2024/275,subject_3,2024-10-18,Below average performance,2
OGB/2024/275,subject_5,2024-10-15,Below average performance,2
OGB/2024/275,subject_9,2024-09-23,Average performance,4
OGB/2024/275,subject_6,2024-10-12,Fair performance,6
OGB/2024/275,subject_1,2024-09-19,Very bad performance,0
OGB/2024/276,subject_8,2024-10-18,Good performance,8
OGB/2024/276,subject_7,2024-09-24,Excellent performance,10
OGB/2024/276,subject_9,2024-09-25,Good performance,8
OGB/2024/276,subject_3,2024-10-15,Below average performance,2
OGB/2024/276,subject_2,2024-09-26,Excellent performance,10
OGB/2024/276,subject_4,2024-10-05,Below average performance,2
OGB/2024/276,subject_10,2024-09-23,Excellent performance,10
OGB/2024/276,subject_1,2024-09-19,Good performance,8
OGB/2024/277,subject_5,2024-10-14,Fair performance,6
OGB/2024/277,subject_7,2024-10-04,Excellent performance,10
OGB/2024/277,subject_9,2024-10-02,Fair performance,6
OGB/2024/277,subject_4,2024-10-11,Excellent performance,10
OGB/2024/277,subject_6,2024-10-10,Good performance,8
OGB/2024/277,subject_3,2024-09-28,Below average performance,2
OGB/2024/277,subject_10,2024-10-11,Very bad performance,0
OGB/2024/277,subject_1,2024-10-13,Very bad performance,0
OGB/2024/278,subject_27,2024-10-09,Excellent performance,10
OGB/2024/278,subject_2,2024-10-16,Fair performance,6
OGB/2024/278,subject_26,2024-10-16,Good performance,8
OGB/2024/278,subject_14,2024-10-06,Excellent performance,10
OGB/2024/278,subject_6,2024-09-19,Very bad performance,0
OGB/2024/278,subject_21,2024-09-18,Excellent performance,10
OGB/2024/278,subject_24,2024-10-11,Fair performance,6
OGB/2024/278,subject_17,2024-09-28,Fair performance,6
OGB/2024/278,subject_29,2024-10-07,Average performance,4
OGB/2024/278,subject_28,2024-10-04,Average performance,4
OGB/2024/279,subject_9,2024-10-01,Fair performance,6
OGB/2024/279,subject_4,2024-10-07,Fair performance,6
OGB/2024/279,subject_2,2024-10-14,Fair performance,6
OGB/2024/279,subject_5,2024-10-02,Below average performance,2
OGB/2024/279,subject_1,2024-10-13,Below average performance,2
OGB/2024/279,subject_3,2024-10-06,Excellent performance,10
OGB/2024/279,subject_7,2024-10-15,Fair performance,6
OGB/2024/279,subject_6,2024-09-22,Below average performance,2
OGB/2024/279,subject_8,2024-09-23,Fair performance,6
OGB/2024/280,subject_15,2024-10-18,Fair performance,6
OGB/2024/280,subject_28,2024-09-26,Below average performance,2
OGB/2024/280,subject_21,2024-09-22,Fair performance,6
OGB/2024/280,subject_13,2024-10-11,Good performance,8
OGB/2024/280,subject_22,2024-09-28,Excellent performance,10
OGB/2024/280,subject_23,2024-10-01,Excellent performance,10
OGB/2024/280,subject_14,2024-09-18,Good performance,8
OGB/2024/280,subject_26,2024-10-02,Excellent performance,10
OGB/2024/280,subject_6,2024-09-23,Very bad performance,0
OGB/2024/281,subject_21,2024-09-25,Very bad performance,0
OGB/2024/281,subject_28,2024-10-04,Fair performance,6
OGB/2024/281,subject_6,2024-10-12,Good performance,8
OGB/2024/281,subject_26,2024-09-21,Excellent performance,10
OGB/2024/281,subject_29,2024-10-09,Very bad performance,0
OGB/2024/281,subject_22,2024-10-11,Excellent performance,10
OGB/2024/281,subject_13,2024-10-16,Good performance,8
OGB/2024/281,subject_24,2024-10-06,Excellent performance,10
OGB/2024/282,subject_26,2024-09-25,Below average performance,2
OGB/2024/282,subject_6,2024-10-10,Excellent performance,10
OGB/2024/282,subject_23,2024-09-18,Fair performance,6
OGB/2024/282,subject_22,2024-09-24,Below average performance,2
OGB/2024/282,subject_18,2024-09-19,Excellent performance,10
OGB/2024/282,subject_17,2024-09-28,Below average performance,2
OGB/2024/282,subject_25,2024-09-21,Very bad performance,0
OGB/2024/282,subject_29,2024-10-17,Below average performance,2
OGB/2024/282,subject_5,2024-10-09,Average performance,4
OGB/2024/282,subject_24,2024-09-23,Fair performance,6
OGB/2024/283,subject_8,2024-09-27,Good performance,8
OGB/2024/283,subject_4,2024-10-08,Very bad performance,0
OGB/2024/283,subject_6,2024-09-28,Very bad performance,0
OGB/2024/283,subject_5,2024-09-27,Excellent performance,10
OGB/2024/283,subject_3,2024-10-17,Fair performance,6
OGB/2024/283,subject_9,2024-10-01,Below average performance,2
OGB/2024/283,subject_1,2024-09-26,Good performance,8
OGB/2024/283,subject_2,2024-09-25,Below average performance,2
OGB/2024/284,subject_29,2024-10-10,Very bad performance,0
OGB/2024/284,subject_1,2024-10-10,Fair performance,6
OGB/2024/284,subject_25,2024-10-07,Below average performance,2
OGB/2024/284,subject_17,2024-10-17,Excellent performance,10
OGB/2024/284,subject_18,2024-10-13,Very bad performance,0
OGB/2024/284,subject_28,2024-09-20,Fair performance,6
OGB/2024/284,subject_22,2024-09-21,Average performance,4
OGB/2024/284,subject_27,2024-10-08,Very bad performance,0
OGB/2024/284,subject_21,2024-09-30,Excellent performance,10
OGB/2024/285,subject_2,2024-10-18,Fair performance,6
OGB/2024/285,subject_7,2024-10-04,Very bad performance,0
OGB/2024/285,subject_6,2024-10-15,Average performance,4
OGB/2024/285,subject_1,2024-10-02,Fair performance,6
OGB/2024/285,subject_4,2024-10-05,Excellent performance,10
OGB/2024/285,subject_10,2024-10-09,Good performance,8
OGB/2024/285,subject_3,2024-10-06,Fair performance,6
OGB/2024/285,subject_5,2024-10-11,Very bad performance,0
OGB/2024/285,subject_8,2024-10-01,Below average performance,2
OGB/2024/285,subject_9,2024-10-14,Excellent performance,10
OGB/2024/286,subject_10,2024-10-17,Fair performance,6
OGB/2024/286,subject_6,2024-10-17,Excellent performance,10
OGB/2024/286,subject_3,2024-10-18,Fair performance,6
OGB/2024/286,subject_8,2024-10-07,Excellent performance,10
OGB/2024/286,subject_2,2024-09-20,Fair performance,6
OGB/2024/286,subject_4,2024-10-16,Very bad performance,0
OGB/2024/286,subject_1,2024-09-22,Excellent performance,10
OGB/2024/286,subject_7,2024-10-13,Fair performance,6
OGB/2024/287,subject_4,2024-10-01,Below average performance,2
OGB/2024/287,subject_7,2024-10-02,Good performance,8
OGB/2024/287,subject_3,2024-10-03,Excellent performance,10
OGB/2024/287,subject_10,2024-09-24,Fair performance,6
OGB/2024/287,subject_8,2024-09-22,Good performance,8
OGB/2024/287,subject_6,2024-09-24,Excellent performance,10
OGB/2024/287,subject_2,2024-09-18,Fair performance,6
OGB/2024/287,subject_1,2024-10-04,Excellent performance,10
OGB/2024/287,subject_5,2024-09-27,Excellent performance,10
OGB/2024/287,subject_9,2024-09-19,Good performance,8
OGB/2024/288,subject_7,2024-10-03,Excellent performance,10
OGB/2024/288,subject_6,2024-09-30,Average performance,4
OGB/2024/288,subject_1,2024-10-14,Average performance,4
OGB/2024/288,subject_5,2024-09-24,Very bad performance,0
OGB/2024/288,subject_4,2024-09-22,Very bad performance,0
OGB/2024/288,subject_3,2024-09-27,Fair performance,6
OGB/2024/288,subject_10,2024-09-28,Fair performance,6
OGB/2024/288,subject_8,2024-10-02,Fair performance,6
OGB/2024/289,subject_5,2024-10-17,Below average performance,2
OGB/2024/289,subject_29,2024-09-27,Fair performance,6
OGB/2024/289,subject_16,2024-10-11,Excellent performance,10
OGB/2024/289,subject_17,2024-09-29,Excellent performance,10
OGB/2024/289,subject_2,2024-09-26,Below average performance,2
OGB/2024/289,subject_28,2024-09-25,Very bad performance,0
OGB/2024/289,subject_25,2024-10-04,Good performance,8
OGB/2024/289,subject_23,2024-09-18,Very bad performance,0
OGB/2024/289,subject_15,2024-09-25,Fair performance,6
OGB/2024/290,subject_8,2024-09-21,Excellent performance,10
OGB/2024/290,subject_1,2024-09-20,Very bad performance,0
OGB/2024/290,subject_5,2024-10-08,Excellent performance,10
OGB/2024/290,subject_3,2024-09-23,Below average performance,2
OGB/2024/290,subject_6,2024-09-23,Very bad performance,0
OGB/2024/290,subject_4,2024-10-14,Excellent performance,10
OGB/2024/290,subject_10,2024-10-17,Excellent performance,10
OGB/2024/290,subject_2,2024-09-24,Fair performance,6
OGB/2024/290,subject_9,2024-09-18,Average performance,4
OGB/2024/291,subject_22,2024-10-12,Excellent performance,10
OGB/2024/291,subject_24,2024-09-19,Below average performance,2
OGB/2024/291,subject_26,2024-10-13,Very bad performance,0
OGB/2024/291,subject_28,2024-10-11,Excellent performance,10
OGB/2024/291,subject_5,2024-10-14,Excellent performance,10
OGB/2024/291,subject_1,2024-09-20,Fair performance,6
OGB/2024/291,subject_13,2024-10-02,Very bad performance,0
OGB/2024/291,subject_27,2024-10-18,Fair performance,6
OGB/2024/292,subject_2,2024-10-12,Below average performance,2
OGB/2024/292,subject_17,2024-09-18,Below average performance,2
OGB/2024/292,subject_6,2024-09-22,Excellent performance,10
OGB/2024/292,subject_5,2024-10-12,Good performance,8
OGB/2024/292,subject_15,2024-09-18,Excellent performance,10
OGB/2024/292,subject_26,2024-09-30,Good performance,8
OGB/2024/292,subject_21,2024-09-25,Good performance,8
OGB/2024/292,subject_1,2024-10-06,Below average performance,2
OGB/2024/292,subject_18,2024-09-27,Excellent performance,10
OGB/2024/292,subject_23,2024-09-22,Fair performance,6
OGB/2024/293,subject_21,2024-10-07,Good performance,8
OGB/2024/293,subject_16,2024-10-18,Good performance,8
OGB/2024/293,subject_23,2024-10-18,Very bad performance,0
OGB/2024/293,subject_24,2024-09-20,Fair performance,6
OGB/2024/293,subject_17,2024-10-18,Excellent performance,10
OGB/2024/293,subject_27,2024-10-09,Very bad performance,0
OGB/2024/293,subject_18,2024-09-24,Excellent performance,10
OGB/2024/293,subject_25,2024-09-18,Excellent performance,10
OGB/2024/294,subject_18,2024-10-11,Very bad performance,0
OGB/2024/294,subject_15,2024-10-11,Average performance,4
OGB/2024/294,subject_5,2024-10-02,Excellent performance,10
OGB/2024/294,subject_27,2024-09-27,Very bad performance,0
OGB/2024/294,subject_25,2024-10-04,Excellent performance,10
OGB/2024/294,subject_24,2024-10-01,Very bad performance,0
OGB/2024/294,subject_26,2024-10-10,Excellent performance,10
OGB/2024/294,subject_22,2024-10-02,Very bad performance,0
OGB/2024/294,subject_28,2024-10-16,Good performance,8
OGB/2024/294,subject_1,2024-10-03,Very bad performance,0
OGB/2024/295,subject_23,2024-10-16,Good performance,8
OGB/2024/295,subject_21,2024-09-19,Excellent performance,10
OGB/2024/295,subject_27,2024-09-23,Very bad performance,0
OGB/2024/295,subject_5,2024-10-05,Excellent performance,10
OGB/2024/295,subject_17,2024-10-02,Below average performance,2
OGB/2024/295,subject_6,2024-10-07,Excellent performance,10
OGB/2024/295,subject_22,2024-10-08,Fair performance,6
OGB/2024/295,subject_2,2024-09-29,Very bad performance,0
OGB/2024/295,subject_26,2024-10-16,Good performance,8
OGB/2024/296,subject_6,2024-10-14,Below average performance,2
OGB/2024/296,subject_22,2024-10-13,Average performance,4
OGB/2024/296,subject_15,2024-10-06,Good performance,8
OGB/2024/296,subject_26,2024-10-13,Good performance,8
OGB/2024/296,subject_17,2024-09-23,Very bad performance,0
OGB/2024/296,subject_2,2024-10-16,Very bad performance,0
OGB/2024/296,subject_25,2024-09-27,Very bad performance,0
OGB/2024/296,subject_16,2024-10-05,Excellent performance,10
OGB/2024/296,subject_28,2024-09-18,Very bad performance,0
OGB/2024/296,subject_14,2024-09-26,Below average performance,2
OGB/2024/297,subject_18,2024-09-30,Below average performance,2
OGB/2024/297,subject_21,2024-09-25,Below average performance,2
OGB/2024/297,subject_1,2024-10-03,Fair performance,6
OGB/2024/297,subject_28,2024-10-03,Good performance,8
OGB/2024/297,subject_23,2024-09-28,Excellent performance,10
OGB/2024/297,subject_24,2024-10-13,Fair performance,6
OGB/2024/297,subject_29,2024-10-11,Excellent performance,10
OGB/2024/297,subject_27,2024-10-12,Below average performance,2
OGB/2024/297,subject_16,2024-09-27,Below average performance,2
OGB/2024/298,subject_7,2024-09-30,Excellent performance,10
OGB/2024/298,subject_3,2024-10-02,Below average performance,2
OGB/2024/298,subject_8,2024-09-21,Very bad performance,0
OGB/2024/298,subject_6,2024-10-18,Very bad performance,0
OGB/2024/298,subject_10,2024-10-06,Excellent performance,10
OGB/2024/298,subject_2,2024-10-07,Excellent performance,10
OGB/2024/298,subject_4,2024-10-18,Average performance,4
OGB/2024/298,subject_1,2024-09-24,Average performance,4
OGB/2024/298,subject_9,2024-10-02,Excellent performance,10
OGB/2024/299,subject_1,2024-10-16,Excellent performance,10
OGB/2024/299,subject_2,2024-09-19,Very bad performance,0
OGB/2024/299,subject_9,2024-10-04,Fair performance,6
OGB/2024/299,subject_8,2024-09-19,Excellent performance,10
OGB/2024/299,subject_3,2024-10-10,Fair performance,6
OGB/2024/299,subject_5,2024-10-16,Average performance,4
OGB/2024/299,subject_7,2024-09-19,Good performance,8
OGB/2024/299,subject_4,2024-10-15,Good performance,8
OGB/2024/299,subject_6,2024-09-26,Good performance,8
OGB/2024/299,subject_10,2024-09-29,Fair performance,6
OGB/2024/300,subject_6,2024-10-06,Good performance,8
OGB/2024/300,subject_10,2024-10-16,Fair performance,6
OGB/2024/300,subject_3,2024-10-14,Fair performance,6
OGB/2024/300,subject_9,2024-10-12,Fair performance,6
OGB/2024/300,subject_5,2024-10-12,Excellent performance,10
OGB/2024/300,subject_4,2024-09-26,Fair performance,6
OGB/2024/300,subject_1,2024-10-05,Very bad performance,0
OGB/2024/300,subject_8,2024-09-24,Excellent performance,10
OGB/2024/301,subject_2,2024-09-21,Good performance,8
OGB/2024/301,subject_9,2024-09-18,Excellent performance,10
OGB/2024/301,subject_4,2024-10-16,Good performance,8
OGB/2024/301,subject_10,2024-09-20,Good performance,8
OGB/2024/301,subject_8,2024-10-11,Fair performance,6
OGB/2024/301,subject_3,2024-10-05,Excellent performance,10
OGB/2024/301,subject_5,2024-10-15,Fair performance,6
OGB/2024/301,subject_1,2024-09-26,Excellent performance,10
OGB/2024/302,subject_5,2024-10-15,Good performance,8
OGB/2024/302,subject_3,2024-10-14,Excellent performance,10
OGB/2024/302,subject_6,2024-10-04,Good performance,8
OGB/2024/302,subject_10,2024-10-15,Excellent performance,10
OGB/2024/302,subject_4,2024-10-08,Very bad performance,0
OGB/2024/302,subject_1,2024-10-04,Good performance,8
OGB/2024/302,subject_7,2024-10-02,Good performance,8
OGB/2024/302,subject_2,2024-09-26,Excellent performance,10
OGB/2024/302,subject_9,2024-10-18,Good performance,8
OGB/2024/303,subject_16,2024-09-21,Excellent performance,10
OGB/2024/303,subject_5,2024-10-18,Below average performance,2
OGB/2024/303,subject_28,2024-09-25,Fair performance,6
OGB/2024/303,subject_27,2024-09-28,Below average performance,2
OGB/2024/303,subject_14,2024-09-20,Excellent performance,10
OGB/2024/303,subject_15,2024-09-30,Fair performance,6
OGB/2024/303,subject_26,2024-10-10,Below average performance,2
OGB/2024/303,subject_29,2024-10-02,Excellent performance,10
OGB/2024/304,subject_3,2024-09-28,Good performance,8
OGB/2024/304,subject_5,2024-09-30,Very bad performance,0
OGB/2024/304,subject_10,2024-10-12,Fair performance,6
OGB/2024/304,subject_6,2024-09-20,Very bad performance,0
OGB/2024/304,subject_7,2024-10-02,Fair performance,6
OGB/2024/304,subject_9,2024-10-04,Fair performance,6
OGB/2024/304,subject_1,2024-09-25,Very bad performance,0
OGB/2024/304,subject_4,2024-10-03,Excellent performance,10
OGB/2024/304,subject_8,2024-10-11,Good performance,8
OGB/2024/304,subject_2,2024-10-18,Excellent performance,10
OGB/2024/305,subject_18,2024-10-02,Very bad performance,0
OGB/2024/305,subject_29,2024-09-18,Good performance,8
OGB/2024/305,subject_21,2024-10-18,Very bad performance,0
OGB/2024/305,subject_1,2024-09-20,Excellent performance,10
OGB/2024/305,subject_24,2024-10-09,Excellent performance,10
OGB/2024/305,subject_27,2024-10-02,Fair performance,6
OGB/2024/305,subject_14,2024-10-02,Very bad performance,0
OGB/2024/305,subject_6,2024-10-06,Good performance,8
OGB/2024/305,subject_28,2024-10-15,Very bad performance,0
OGB/2024/306,subject_8,2024-09-21,Fair performance,6
OGB/2024/306,subject_5,2024-10-06,Fair performance,6
OGB/2024/306,subject_7,2024-09-23,Excellent performance,10
OGB/2024/306,subject_6,2024-10-14,Very bad performance,0
OGB/2024/306,subject_2,2024-09-19,Below average performance,2
OGB/2024/306,subject_10,2024-10-06,Fair performance,6
OGB/2024/306,subject_1,2024-09-28,Good performance,8
OGB/2024/306,subject_4,2024-10-17,Excellent performance,10
OGB/2024/306,subject_9,2024-10-17,Excellent performance,10
OGB/2024/307,subject_4,2024-10-06,Excellent performance,10
OGB/2024/307,subject_1,2024-10-16,Good performance,8
OGB/2024/307,subject_7,2024-09-19,Excellent performance,10
OGB/2024/307,subject_5,2024-09-29,Excellent performance,10
OGB/2024/307,subject_9,2024-09-30,Excellent performance,10
OGB/2024/307,subject_2,2024-10-13,Very bad performance,0
OGB/2024/307,subject_3,2024-10-01,Average performance,4
OGB/2024/307,subject_10,2024-10-18,Excellent performance,10
OGB/2024/307,subject_8,2024-10-14,Good performance,8
OGB/2024/308,subject_2,2024-09-28,Below average performance,2
OGB/2024/308,subject_4,2024-10-06,Average performance,4
OGB/2024/308,subject_1,2024-10-13,Average performance,4
OGB/2024/308,subject_5,2024-10-12,Excellent performance,10
OGB/2024/308,subject_6,2024-10-15,Average performance,4
OGB/2024/308,subject_9,2024-10-13,Good performance,8
OGB/2024/308,subject_10,2024-10-04,Good performance,8
OGB/2024/308,subject_3,2024-10-07,Excellent performance,10
OGB/2024/309,subject_4,2024-10-09,Very bad performance,0
OGB/2024/309,subject_6,2024-10-06,Fair performance,6
OGB/2024/309,subject_8,2024-09-29,Very bad performance,0
OGB/2024/309,subject_5,2024-09-23,Very bad performance,0
OGB/2024/309,subject_9,2024-10-11,Average performance,4
OGB/2024/309,subject_7,2024-10-01,Below average performance,2
OGB/2024/309,subject_10,2024-10-08,Very bad performance,0
OGB/2024/309,subject_3,2024-10-14,Excellent performance,10
OGB/2024/309,subject_1,2024-09-20,Below average performance,2
OGB/2024/310,subject_29,2024-10-17,Below average performance,2
OGB/2024/310,subject_21,2024-09-20,Very bad performance,0
OGB/2024/310,subject_17,2024-10-01,Good performance,8
OGB/2024/310,subject_24,2024-09-22,Excellent performance,10
OGB/2024/310,subject_6,2024-09-25,Excellent performance,10
OGB/2024/310,subject_14,2024-09-30,Very bad performance,0
OGB/2024/310,subject_5,2024-09-29,Below average performance,2
OGB/2024/310,subject_26,2024-10-10,Below average performance,2
OGB/2024/310,subject_28,2024-10-15,Excellent performance,10
OGB/2024/311,subject_21,2024-09-20,Very bad performance,0
OGB/2024/311,subject_27,2024-09-20,Fair performance,6
OGB/2024/311,subject_22,2024-10-15,Below average performance,2
OGB/2024/311,subject_23,2024-09-30,Average performance,4
OGB/2024/311,subject_2,2024-09-22,Below average performance,2
OGB/2024/311,subject_6,2024-10-18,Excellent performance,10
OGB/2024/311,subject_18,2024-10-17,Excellent performance,10
OGB/2024/311,subject_5,2024-09-24,Very bad performance,0
OGB/2024/311,subject_1,2024-10-01,Excellent performance,10
OGB/2024/311,subject_15,2024-09-19,Very bad performance,0
OGB/2024/312,subject_3,2024-09-27,Excellent performance,10
OGB/2024/312,subject_5,2024-09-23,Very bad performance,0
OGB/2024/312,subject_4,2024-09-27,Very bad performance,0
OGB/2024/312,subject_1,2024-09-23,Fair performance,6
OGB/2024/312,subject_9,2024-10-03,Fair performance,6
OGB/2024/312,subject_7,2024-09-22,Excellent performance,10
OGB/2024/312,subject_6,2024-09-24,Below average performance,2
OGB/2024/312,subject_8,2024-10-02,Very bad performance,0
OGB/2024/312,subject_2,2024-10-15,Excellent performance,10
OGB/2024/313,subject_7,2024-09-19,Good performance,8
OGB/2024/313,subject_2,2024-10-09,Excellent performance,10
OGB/2024/313,subject_5,2024-10-01,Very bad performance,0
OGB/2024/313,subject_9,2024-10-11,Fair performance,6
OGB/2024/313,subject_6,2024-10-13,Below average performance,2
OGB/2024/313,subject_10,2024-09-26,Fair performance,6
OGB/2024/313,subject_8,2024-09-25,Excellent performance,10
OGB/2024/313,subject_1,2024-09-22,Excellent performance,10
OGB/2024/313,subject_3,2024-10-08,Excellent performance,10
OGB/2024/313,subject_4,2024-09-24,Very bad performance,0
OGB/2024/314,subject_22,2024-10-11,Fair performance,6
OGB/2024/314,subject_14,2024-09-18,Excellent performance,10
OGB/2024/314,subject_18,2024-10-09,Below average performance,2
OGB/2024/314,subject_1,2024-10-11,Below average performance,2
OGB/2024/314,subject_17,2024-10-02,Below average performance,2
OGB/2024/314,subject_27,2024-10-04,Good performance,8
OGB/2024/314,subject_6,2024-09-19,Excellent performance,10
OGB/2024/314,subject_2,2024-10-17,Good performance,8
OGB/2024/314,subject_28,2024-09-20,Very bad performance,0
OGB/2024/315,subject_9,2024-09-20,Excellent performance,10
OGB/2024/315,subject_6,2024-09-18,Below average performance,2
OGB/2024/315,subject_5,2024-10-02,Very bad performance,0
OGB/2024/315,subject_1,2024-10-01,Below average performance,2
OGB/2024/315,subject_3,2024-10-15,Fair performance,6
OGB/2024/315,subject_4,2024-10-01,Very bad performance,0
OGB/2024/315,subject_8,2024-10-10,Very bad performance,0
OGB/2024/315,subject_2,2024-09-30,Good performance,8
OGB/2024/315,subject_7,2024-09-20,Below average performance,2
OGB/2024/316,subject_17,2024-10-05,Fair performance,6
OGB/2024/316,subject_23,2024-10-14,Fair performance,6
OGB/2024/316,subject_27,2024-09-25,Excellent performance,10
OGB/2024/316,subject_24,2024-10-12,Below average performance,2
OGB/2024/316,subject_15,2024-09-20,Excellent performance,10
OGB/2024/316,subject_26,2024-10-13,Below average performance,2
OGB/2024/316,subject_21,2024-09-24,Excellent performance,10
OGB/2024/316,subject_14,2024-10-05,Excellent performance,10
OGB/2024/317,subject_3,2024-10-10,Very bad performance,0
OGB/2024/317,subject_4,2024-10-06,Average performance,4
OGB/2024/317,subject_5,2024-10-05,Good performance,8
OGB/2024/317,subject_2,2024-10-17,Very bad performance,0
OGB/2024/317,subject_8,2024-10-18,Excellent performance,10
OGB/2024/317,subject_6,2024-10-02,Good performance,8
OGB/2024/317,subject_7,2024-10-04,Average performance,4
OGB/2024/317,subject_9,2024-10-12,Excellent performance,10
OGB/2024/318,subject_26,2024-09-30,Below average performance,2
OGB/2024/318,subject_25,2024-09-19,Good performance,8
OGB/2024/318,subject_14,2024-10-08,Average performance,4
OGB/2024/318,subject_5,2024-10-16,Below average performance,2
OGB/2024/318,subject_27,2024-10-17,Excellent performance,10
OGB/2024/318,subject_21,2024-10-06,Good performance,8
OGB/2024/318,subject_23,2024-10-09,Good performance,8
OGB/2024/318,subject_24,2024-10-03,Excellent performance,10
OGB/2024/318,subject_17,2024-10-12,Very bad performance,0
OGB/2024/319,subject_24,2024-10-17,Below average performance,2
OGB/2024/319,subject_23,2024-09-26,Fair performance,6
OGB/2024/319,subject_18,2024-10-13,Excellent performance,10
OGB/2024/319,subject_6,2024-09-20,Excellent performance,10
OGB/2024/319,subject_22,2024-10-09,Fair performance,6
OGB/2024/319,subject_17,2024-10-05,Excellent performance,10
OGB/2024/319,subject_28,2024-09-27,Very bad performance,0
OGB/2024/319,subject_15,2024-10-11,Excellent performance,10
OGB/2024/319,subject_26,2024-10-11,Very bad performance,0
OGB/2024/320,subject_3,2024-10-06,Good performance,8
OGB/2024/320,subject_1,2024-10-05,Good performance,8
OGB/2024/320,subject_2,2024-09-23,Very bad performance,0
OGB/2024/320,subject_4,2024-09-24,Below average performance,2
OGB/2024/320,subject_9,2024-10-12,Very bad performance,0
OGB/2024/320,subject_7,2024-10-01,Excellent performance,10
OGB/2024/320,subject_5,2024-09-25,Good performance,8
OGB/2024/320,subject_6,2024-09-30,Good performance,8
OGB/2024/321,subject_8,2024-10-13,Below average performance,2
OGB/2024/321,subject_3,2024-09-24,Very bad performance,0
